"code";"city";"state";"region";"population"
500150;"Bandeirantes";"Mato Grosso do Sul";"CENTRO OESTE";6795
500190;"Bataguassu";"Mato Grosso do Sul";"CENTRO OESTE";22389
500200;"Batayporã";"Mato Grosso do Sul";"CENTRO OESTE";11248
500210;"Bela Vista";"Mato Grosso do Sul";"CENTRO OESTE";24331
500215;"Bodoquena";"Mato Grosso do Sul";"CENTRO OESTE";7820
500220;"Bonito";"Mato Grosso do Sul";"CENTRO OESTE";21483
500230;"Brasilândia";"Mato Grosso do Sul";"CENTRO OESTE";11864
500240;"Caarapó";"Mato Grosso do Sul";"CENTRO OESTE";29292
500260;"Camapuã";"Mato Grosso do Sul";"CENTRO OESTE";13694
500270;"Campo Grande";"Mato Grosso do Sul";"CENTRO OESTE";874210
500280;"Caracol";"Mato Grosso do Sul";"CENTRO OESTE";5972
500290;"Cassilândia";"Mato Grosso do Sul";"CENTRO OESTE";21748
500295;"Chapadão do Sul";"Mato Grosso do Sul";"CENTRO OESTE";23940
500310;"Corguinho";"Mato Grosso do Sul";"CENTRO OESTE";5730
500315;"Coronel Sapucaia";"Mato Grosso do Sul";"CENTRO OESTE";15016
500320;"Corumbá";"Mato Grosso do Sul";"CENTRO OESTE";109899
500325;"Costa Rica";"Mato Grosso do Sul";"CENTRO OESTE";20159
500330;"Coxim";"Mato Grosso do Sul";"CENTRO OESTE";33323
500345;"Deodápolis";"Mato Grosso do Sul";"CENTRO OESTE";12773
500348;"Dois Irmãos do Buriti";"Mato Grosso do Sul";"CENTRO OESTE";11132
500350;"Douradina";"Mato Grosso do Sul";"CENTRO OESTE";5827
500370;"Dourados";"Mato Grosso do Sul";"CENTRO OESTE";218069
500375;"Eldorado";"Mato Grosso do Sul";"CENTRO OESTE";12224
500380;"Fátima do Sul";"Mato Grosso do Sul";"CENTRO OESTE";19181
500390;"Figueirão";"Mato Grosso do Sul";"CENTRO OESTE";3027
500400;"Glória de Dourados";"Mato Grosso do Sul";"CENTRO OESTE";9960
500410;"Guia Lopes da Laguna";"Mato Grosso do Sul";"CENTRO OESTE";9991
500430;"Iguatemi";"Mato Grosso do Sul";"CENTRO OESTE";15838
500440;"Inocência";"Mato Grosso do Sul";"CENTRO OESTE";7618
500450;"Itaporã";"Mato Grosso do Sul";"CENTRO OESTE";23539
500460;"Itaquiraí";"Mato Grosso do Sul";"CENTRO OESTE";20637
500470;"Ivinhema";"Mato Grosso do Sul";"CENTRO OESTE";23021
500480;"Japorã";"Mato Grosso do Sul";"CENTRO OESTE";8836
500490;"Jaraguari";"Mato Grosso do Sul";"CENTRO OESTE";7019
500500;"Jardim";"Mato Grosso do Sul";"CENTRO OESTE";25758
500510;"Jateí";"Mato Grosso do Sul";"CENTRO OESTE";4025
500515;"Juti";"Mato Grosso do Sul";"CENTRO OESTE";6553
500520;"Ladário";"Mato Grosso do Sul";"CENTRO OESTE";22590
500525;"Laguna Carapã";"Mato Grosso do Sul";"CENTRO OESTE";7177
500540;"Maracaju";"Mato Grosso do Sul";"CENTRO OESTE";44994
500560;"Miranda";"Mato Grosso do Sul";"CENTRO OESTE";27525
500568;"Mundo Novo";"Mato Grosso do Sul";"CENTRO OESTE";18103
500570;"Naviraí";"Mato Grosso do Sul";"CENTRO OESTE";53188
500580;"Nioaque";"Mato Grosso do Sul";"CENTRO OESTE";14092
500600;"Nova Alvorada do Sul";"Mato Grosso do Sul";"CENTRO OESTE";20772
500620;"Nova Andradina";"Mato Grosso do Sul";"CENTRO OESTE";52625
500625;"Novo Horizonte do Sul";"Mato Grosso do Sul";"CENTRO OESTE";4041
500627;"Paraíso das Águas";"Mato Grosso do Sul";"CENTRO OESTE";5350
500630;"Paranaíba";"Mato Grosso do Sul";"CENTRO OESTE";41755
500635;"Paranhos";"Mato Grosso do Sul";"CENTRO OESTE";13852
500640;"Pedro Gomes";"Mato Grosso do Sul";"CENTRO OESTE";7683
500660;"Ponta Porã";"Mato Grosso do Sul";"CENTRO OESTE";89592
500690;"Porto Murtinho";"Mato Grosso do Sul";"CENTRO OESTE";16879
500710;"Ribas do Rio Pardo";"Mato Grosso do Sul";"CENTRO OESTE";23881
500720;"Rio Brilhante";"Mato Grosso do Sul";"CENTRO OESTE";36144
500730;"Rio Negro";"Mato Grosso do Sul";"CENTRO OESTE";4834
500740;"Rio Verde de Mato Grosso";"Mato Grosso do Sul";"CENTRO OESTE";19569
500750;"Rochedo";"Mato Grosso do Sul";"CENTRO OESTE";5346
500755;"Santa Rita do Pardo";"Mato Grosso do Sul";"CENTRO OESTE";7732
500769;"São Gabriel do Oeste";"Mato Grosso do Sul";"CENTRO OESTE";25898
500770;"Sete Quedas";"Mato Grosso do Sul";"CENTRO OESTE";10790
500780;"Selvíria";"Mato Grosso do Sul";"CENTRO OESTE";6482
500790;"Sidrolândia";"Mato Grosso do Sul";"CENTRO OESTE";54575
500793;"Sonora";"Mato Grosso do Sul";"CENTRO OESTE";18393
500795;"Tacuru";"Mato Grosso do Sul";"CENTRO OESTE";11284
500797;"Taquarussu";"Mato Grosso do Sul";"CENTRO OESTE";3570
500800;"Terenos";"Mato Grosso do Sul";"CENTRO OESTE";20855
500830;"Três Lagoas";"Mato Grosso do Sul";"CENTRO OESTE";117477
500840;"Vicentina";"Mato Grosso do Sul";"CENTRO OESTE";6041
510010;"Acorizal";"Mato Grosso";"CENTRO OESTE";5269
510020;"Água Boa";"Mato Grosso";"CENTRO OESTE";24501
510025;"Alta Floresta";"Mato Grosso";"CENTRO OESTE";50189
510030;"Alto Araguaia";"Mato Grosso";"CENTRO OESTE";18164
510035;"Alto Boa Vista";"Mato Grosso";"CENTRO OESTE";6466
510040;"Alto Garças";"Mato Grosso";"CENTRO OESTE";11532
510050;"Alto Paraguai";"Mato Grosso";"CENTRO OESTE";10921
510060;"Alto Taquari";"Mato Grosso";"CENTRO OESTE";10246
510080;"Apiacás";"Mato Grosso";"CENTRO OESTE";9694
510100;"Araguaiana";"Mato Grosso";"CENTRO OESTE";3036
510120;"Araguainha";"Mato Grosso";"CENTRO OESTE";931
510125;"Araputanga";"Mato Grosso";"CENTRO OESTE";16223
510130;"Arenápolis";"Mato Grosso";"CENTRO OESTE";9455
510140;"Aripuanã";"Mato Grosso";"CENTRO OESTE";21357
510160;"Barão de Melgaço";"Mato Grosso";"CENTRO OESTE";7872
510170;"Barra do Bugres";"Mato Grosso";"CENTRO OESTE";33644
510180;"Barra do Garças";"Mato Grosso";"CENTRO OESTE";58974
510185;"Bom Jesus do Araguaia";"Mato Grosso";"CENTRO OESTE";6266
510190;"Brasnorte";"Mato Grosso";"CENTRO OESTE";18688
510250;"Cáceres";"Mato Grosso";"CENTRO OESTE";91271
510260;"Campinápolis";"Mato Grosso";"CENTRO OESTE";15386
510263;"Campo Novo do Parecis";"Mato Grosso";"CENTRO OESTE";33551
510267;"Campo Verde";"Mato Grosso";"CENTRO OESTE";39933
510268;"Campos de Júlio";"Mato Grosso";"CENTRO OESTE";6512
510269;"Canabrava do Norte";"Mato Grosso";"CENTRO OESTE";4630
510270;"Canarana";"Mato Grosso";"CENTRO OESTE";20707
510279;"Carlinda";"Mato Grosso";"CENTRO OESTE";10136
510285;"Castanheira";"Mato Grosso";"CENTRO OESTE";8454
510300;"Chapada dos Guimarães";"Mato Grosso";"CENTRO OESTE";19049
510305;"Cláudia";"Mato Grosso";"CENTRO OESTE";11716
510310;"Cocalinho";"Mato Grosso";"CENTRO OESTE";5535
510320;"Colíder";"Mato Grosso";"CENTRO OESTE";32298
510325;"Colniza";"Mato Grosso";"CENTRO OESTE";36161
510330;"Comodoro";"Mato Grosso";"CENTRO OESTE";19932
510335;"Confresa";"Mato Grosso";"CENTRO OESTE";29471
510336;"Conquista D'Oeste";"Mato Grosso";"CENTRO OESTE";3860
510337;"Cotriguaçu";"Mato Grosso";"CENTRO OESTE";18689
510340;"Cuiabá";"Mato Grosso";"CENTRO OESTE";590118
510343;"Curvelândia";"Mato Grosso";"CENTRO OESTE";5049
510345;"Denise";"Mato Grosso";"CENTRO OESTE";9115
510350;"Diamantino";"Mato Grosso";"CENTRO OESTE";21294
510360;"Dom Aquino";"Mato Grosso";"CENTRO OESTE";7977
510370;"Feliz Natal";"Mato Grosso";"CENTRO OESTE";13451
510380;"Figueirópolis D'Oeste";"Mato Grosso";"CENTRO OESTE";3444
510385;"Gaúcha do Norte";"Mato Grosso";"CENTRO OESTE";7296
510390;"General Carneiro";"Mato Grosso";"CENTRO OESTE";5333
510395;"Glória D'Oeste";"Mato Grosso";"CENTRO OESTE";2964
510410;"Guarantã do Norte";"Mato Grosso";"CENTRO OESTE";34500
510420;"Guiratinga";"Mato Grosso";"CENTRO OESTE";14615
510450;"Indiavaí";"Mato Grosso";"CENTRO OESTE";2648
510452;"Ipiranga do Norte";"Mato Grosso";"CENTRO OESTE";7171
510454;"Itanhangá";"Mato Grosso";"CENTRO OESTE";6396
510455;"Itaúba";"Mato Grosso";"CENTRO OESTE";3800
510460;"Itiquira";"Mato Grosso";"CENTRO OESTE";12789
510480;"Jaciara";"Mato Grosso";"CENTRO OESTE";26633
510490;"Jangada";"Mato Grosso";"CENTRO OESTE";7996
510500;"Jauru";"Mato Grosso";"CENTRO OESTE";8776
510510;"Juara";"Mato Grosso";"CENTRO OESTE";33851
510515;"Juína";"Mato Grosso";"CENTRO OESTE";39779
510517;"Juruena";"Mato Grosso";"CENTRO OESTE";14913
510520;"Juscimeira";"Mato Grosso";"CENTRO OESTE";10971
510523;"Lambari D'Oeste";"Mato Grosso";"CENTRO OESTE";5887
510525;"Lucas do Rio Verde";"Mato Grosso";"CENTRO OESTE";61515
510530;"Luciara";"Mato Grosso";"CENTRO OESTE";2043
510550;"Vila Bela da Santíssima Trindade";"Mato Grosso";"CENTRO OESTE";15534
510558;"Marcelândia";"Mato Grosso";"CENTRO OESTE";10422
510560;"Matupá";"Mato Grosso";"CENTRO OESTE";15870
510562;"Mirassol d'Oeste";"Mato Grosso";"CENTRO OESTE";26768
510590;"Nobres";"Mato Grosso";"CENTRO OESTE";14917
510600;"Nortelândia";"Mato Grosso";"CENTRO OESTE";5895
510610;"Nossa Senhora do Livramento";"Mato Grosso";"CENTRO OESTE";12484
510615;"Nova Bandeirantes";"Mato Grosso";"CENTRO OESTE";14473
510617;"Nova Nazaré";"Mato Grosso";"CENTRO OESTE";3655
510618;"Nova Lacerda";"Mato Grosso";"CENTRO OESTE";6338
510619;"Nova Santa Helena";"Mato Grosso";"CENTRO OESTE";3596
510620;"Nova Brasilândia";"Mato Grosso";"CENTRO OESTE";3827
510621;"Nova Canaã do Norte";"Mato Grosso";"CENTRO OESTE";12388
510622;"Nova Mutum";"Mato Grosso";"CENTRO OESTE";42607
510623;"Nova Olímpia";"Mato Grosso";"CENTRO OESTE";19465
510624;"Nova Ubiratã";"Mato Grosso";"CENTRO OESTE";11352
510625;"Nova Xavantina";"Mato Grosso";"CENTRO OESTE";20639
510626;"Novo Mundo";"Mato Grosso";"CENTRO OESTE";8730
510627;"Novo Horizonte do Norte";"Mato Grosso";"CENTRO OESTE";3876
510628;"Novo São Joaquim";"Mato Grosso";"CENTRO OESTE";5066
510629;"Paranaíta";"Mato Grosso";"CENTRO OESTE";10884
510630;"Paranatinga";"Mato Grosso";"CENTRO OESTE";21612
510631;"Novo Santo Antônio";"Mato Grosso";"CENTRO OESTE";2498
510637;"Pedra Preta";"Mato Grosso";"CENTRO OESTE";16965
510642;"Peixoto de Azevedo";"Mato Grosso";"CENTRO OESTE";33630
510645;"Planalto da Serra";"Mato Grosso";"CENTRO OESTE";2604
510650;"Poconé";"Mato Grosso";"CENTRO OESTE";32241
510665;"Pontal do Araguaia";"Mato Grosso";"CENTRO OESTE";6387
510670;"Ponte Branca";"Mato Grosso";"CENTRO OESTE";1560
510675;"Pontes e Lacerda";"Mato Grosso";"CENTRO OESTE";43832
510677;"Porto Alegre do Norte";"Mato Grosso";"CENTRO OESTE";11995
510680;"Porto dos Gaúchos";"Mato Grosso";"CENTRO OESTE";5283
510682;"Porto Esperidião";"Mato Grosso";"CENTRO OESTE";11603
510685;"Porto Estrela";"Mato Grosso";"CENTRO OESTE";2973
510700;"Poxoréu";"Mato Grosso";"CENTRO OESTE";15985
510704;"Primavera do Leste";"Mato Grosso";"CENTRO OESTE";59293
510706;"Querência";"Mato Grosso";"CENTRO OESTE";16512
510710;"São José dos Quatro Marcos";"Mato Grosso";"CENTRO OESTE";18452
510715;"Reserva do Cabaçal";"Mato Grosso";"CENTRO OESTE";2646
510718;"Ribeirão Cascalheira";"Mato Grosso";"CENTRO OESTE";9796
510719;"Ribeirãozinho";"Mato Grosso";"CENTRO OESTE";2320
510720;"Rio Branco";"Mato Grosso";"CENTRO OESTE";5019
510724;"Santa Carmem";"Mato Grosso";"CENTRO OESTE";4360
510726;"Santo Afonso";"Mato Grosso";"CENTRO OESTE";3050
510729;"São José do Povo";"Mato Grosso";"CENTRO OESTE";3908
510730;"São José do Rio Claro";"Mato Grosso";"CENTRO OESTE";19728
510735;"São José do Xingu";"Mato Grosso";"CENTRO OESTE";5416
510740;"São Pedro da Cipa";"Mato Grosso";"CENTRO OESTE";4541
510757;"Rondolândia";"Mato Grosso";"CENTRO OESTE";3854
510760;"Rondonópolis";"Mato Grosso";"CENTRO OESTE";222316
510770;"Rosário Oeste";"Mato Grosso";"CENTRO OESTE";16908
510774;"Santa Cruz do Xingu";"Mato Grosso";"CENTRO OESTE";2421
510775;"Salto do Céu";"Mato Grosso";"CENTRO OESTE";3347
510776;"Santa Rita do Trivelato";"Mato Grosso";"CENTRO OESTE";3231
510777;"Santa Terezinha";"Mato Grosso";"CENTRO OESTE";8049
510779;"Santo Antônio do Leste";"Mato Grosso";"CENTRO OESTE";4875
510780;"Santo Antônio do Leverger";"Mato Grosso";"CENTRO OESTE";18392
510785;"São Félix do Araguaia";"Mato Grosso";"CENTRO OESTE";11290
510787;"Sapezal";"Mato Grosso";"CENTRO OESTE";24305
510788;"Serra Nova Dourada";"Mato Grosso";"CENTRO OESTE";1575
510790;"Sinop";"Mato Grosso";"CENTRO OESTE";135874
510792;"Sorriso";"Mato Grosso";"CENTRO OESTE";85223
510794;"Tabaporã";"Mato Grosso";"CENTRO OESTE";9309
510795;"Tangará da Serra";"Mato Grosso";"CENTRO OESTE";98828
510800;"Tapurah";"Mato Grosso";"CENTRO OESTE";12967
510805;"Terra Nova do Norte";"Mato Grosso";"CENTRO OESTE";9606
510810;"Tesouro";"Mato Grosso";"CENTRO OESTE";3682
510820;"Torixoréu";"Mato Grosso";"CENTRO OESTE";3576
510830;"União do Sul";"Mato Grosso";"CENTRO OESTE";3468
510835;"Vale de São Domingos";"Mato Grosso";"CENTRO OESTE";3041
510840;"Várzea Grande";"Mato Grosso";"CENTRO OESTE";274013
510850;"Vera";"Mato Grosso";"CENTRO OESTE";10901
510860;"Vila Rica";"Mato Grosso";"CENTRO OESTE";24835
510880;"Nova Guarita";"Mato Grosso";"CENTRO OESTE";4457
510885;"Nova Marilândia";"Mato Grosso";"CENTRO OESTE";3159
510890;"Nova Maringá";"Mato Grosso";"CENTRO OESTE";8182
510895;"Nova Monte Verde";"Mato Grosso";"CENTRO OESTE";8822
520005;"Abadia de Goiás";"Goiás";"CENTRO OESTE";8207
520010;"Abadiânia";"Goiás";"CENTRO OESTE";18775
520013;"Acreúna";"Goiás";"CENTRO OESTE";22076
520015;"Adelândia";"Goiás";"CENTRO OESTE";2564
520017;"Água Fria de Goiás";"Goiás";"CENTRO OESTE";5613
520020;"Água Limpa";"Goiás";"CENTRO OESTE";1967
520025;"Águas Lindas de Goiás";"Goiás";"CENTRO OESTE";195810
520030;"Alexânia";"Goiás";"CENTRO OESTE";26770
520050;"Aloândia";"Goiás";"CENTRO OESTE";2071
520055;"Alto Horizonte";"Goiás";"CENTRO OESTE";5784
520060;"Alto Paraíso de Goiás";"Goiás";"CENTRO OESTE";7514
520080;"Alvorada do Norte";"Goiás";"CENTRO OESTE";8645
520082;"Amaralina";"Goiás";"CENTRO OESTE";3754
520085;"Americano do Brasil";"Goiás";"CENTRO OESTE";6018
520090;"Amorinópolis";"Goiás";"CENTRO OESTE";3408
520110;"Anápolis";"Goiás";"CENTRO OESTE";375142
520120;"Anhanguera";"Goiás";"CENTRO OESTE";1126
520130;"Anicuns";"Goiás";"CENTRO OESTE";21746
520140;"Aparecida de Goiânia";"Goiás";"CENTRO OESTE";542090
520145;"Aparecida do Rio Doce";"Goiás";"CENTRO OESTE";2517
520150;"Aporé";"Goiás";"CENTRO OESTE";4143
520160;"Araçu";"Goiás";"CENTRO OESTE";3731
520170;"Aragarças";"Goiás";"CENTRO OESTE";19884
520180;"Aragoiânia";"Goiás";"CENTRO OESTE";9765
520215;"Araguapaz";"Goiás";"CENTRO OESTE";7862
520235;"Arenópolis";"Goiás";"CENTRO OESTE";2957
520250;"Aruanã";"Goiás";"CENTRO OESTE";9138
520260;"Aurilândia";"Goiás";"CENTRO OESTE";3422
520280;"Avelinópolis";"Goiás";"CENTRO OESTE";2494
520310;"Baliza";"Goiás";"CENTRO OESTE";4677
520320;"Barro Alto";"Goiás";"CENTRO OESTE";10435
520330;"Bela Vista de Goiás";"Goiás";"CENTRO OESTE";28514
520340;"Bom Jardim de Goiás";"Goiás";"CENTRO OESTE";8896
520350;"Bom Jesus de Goiás";"Goiás";"CENTRO OESTE";23998
520355;"Bonfinópolis";"Goiás";"CENTRO OESTE";9052
520357;"Bonópolis";"Goiás";"CENTRO OESTE";4143
520360;"Brazabrantes";"Goiás";"CENTRO OESTE";3604
520380;"Britânia";"Goiás";"CENTRO OESTE";5817
520390;"Buriti Alegre";"Goiás";"CENTRO OESTE";9535
520393;"Buriti de Goiás";"Goiás";"CENTRO OESTE";2583
520396;"Buritinópolis";"Goiás";"CENTRO OESTE";3389
520400;"Cabeceiras";"Goiás";"CENTRO OESTE";7935
520410;"Cachoeira Alta";"Goiás";"CENTRO OESTE";12002
520420;"Cachoeira de Goiás";"Goiás";"CENTRO OESTE";1414
520425;"Cachoeira Dourada";"Goiás";"CENTRO OESTE";8355
520430;"Caçu";"Goiás";"CENTRO OESTE";15287
520440;"Caiapônia";"Goiás";"CENTRO OESTE";18505
520450;"Caldas Novas";"Goiás";"CENTRO OESTE";84900
520455;"Caldazinha";"Goiás";"CENTRO OESTE";3703
520460;"Campestre de Goiás";"Goiás";"CENTRO OESTE";3622
520465;"Campinaçu";"Goiás";"CENTRO OESTE";3740
520470;"Campinorte";"Goiás";"CENTRO OESTE";12321
520480;"Campo Alegre de Goiás";"Goiás";"CENTRO OESTE";7149
520485;"Campo Limpo de Goiás";"Goiás";"CENTRO OESTE";7345
520490;"Campos Belos";"Goiás";"CENTRO OESTE";19786
520495;"Campos Verdes";"Goiás";"CENTRO OESTE";3399
520500;"Carmo do Rio Verde";"Goiás";"CENTRO OESTE";9862
520505;"Castelândia";"Goiás";"CENTRO OESTE";3610
520510;"Catalão";"Goiás";"CENTRO OESTE";102393
520520;"Caturaí";"Goiás";"CENTRO OESTE";5041
520530;"Cavalcante";"Goiás";"CENTRO OESTE";9829
520540;"Ceres";"Goiás";"CENTRO OESTE";22155
520545;"Cezarina";"Goiás";"CENTRO OESTE";8386
520547;"Chapadão do Céu";"Goiás";"CENTRO OESTE";9110
520549;"Cidade Ocidental";"Goiás";"CENTRO OESTE";66777
520551;"Cocalzinho de Goiás";"Goiás";"CENTRO OESTE";19583
520552;"Colinas do Sul";"Goiás";"CENTRO OESTE";3529
520570;"Córrego do Ouro";"Goiás";"CENTRO OESTE";2514
520580;"Corumbá de Goiás";"Goiás";"CENTRO OESTE";11086
520590;"Corumbaíba";"Goiás";"CENTRO OESTE";9332
520620;"Cristalina";"Goiás";"CENTRO OESTE";55347
520630;"Cristianópolis";"Goiás";"CENTRO OESTE";3029
520640;"Crixás";"Goiás";"CENTRO OESTE";16893
520650;"Cromínia";"Goiás";"CENTRO OESTE";3606
520660;"Cumari";"Goiás";"CENTRO OESTE";2975
520670;"Damianópolis";"Goiás";"CENTRO OESTE";3389
520680;"Damolândia";"Goiás";"CENTRO OESTE";2935
520690;"Davinópolis";"Goiás";"CENTRO OESTE";2133
520710;"Diorama";"Goiás";"CENTRO OESTE";2547
520725;"Doverlândia";"Goiás";"CENTRO OESTE";7750
520735;"Edealina";"Goiás";"CENTRO OESTE";3809
520740;"Edéia";"Goiás";"CENTRO OESTE";12231
520750;"Estrela do Norte";"Goiás";"CENTRO OESTE";3379
520753;"Faina";"Goiás";"CENTRO OESTE";6947
520760;"Fazenda Nova";"Goiás";"CENTRO OESTE";6070
520780;"Firminópolis";"Goiás";"CENTRO OESTE";12923
520790;"Flores de Goiás";"Goiás";"CENTRO OESTE";15111
520800;"Formosa";"Goiás";"CENTRO OESTE";115789
520810;"Formoso";"Goiás";"CENTRO OESTE";4623
520815;"Gameleira de Goiás";"Goiás";"CENTRO OESTE";3777
520830;"Divinópolis de Goiás";"Goiás";"CENTRO OESTE";4995
520840;"Goianápolis";"Goiás";"CENTRO OESTE";11471
520850;"Goiandira";"Goiás";"CENTRO OESTE";5605
520860;"Goianésia";"Goiás";"CENTRO OESTE";67507
520870;"Goiânia";"Goiás";"CENTRO OESTE";1466105
520880;"Goianira";"Goiás";"CENTRO OESTE";41169
520890;"Goiás";"Goiás";"CENTRO OESTE";24103
520910;"Goiatuba";"Goiás";"CENTRO OESTE";34312
520915;"Gouvelândia";"Goiás";"CENTRO OESTE";5656
520920;"Guapó";"Goiás";"CENTRO OESTE";14482
520929;"Guaraíta";"Goiás";"CENTRO OESTE";2206
520940;"Guarani de Goiás";"Goiás";"CENTRO OESTE";4145
520945;"Guarinos";"Goiás";"CENTRO OESTE";2052
520960;"Heitoraí";"Goiás";"CENTRO OESTE";3757
520970;"Hidrolândia";"Goiás";"CENTRO OESTE";20472
520980;"Hidrolina";"Goiás";"CENTRO OESTE";3852
520990;"Iaciara";"Goiás";"CENTRO OESTE";13675
520993;"Inaciolândia";"Goiás";"CENTRO OESTE";6148
520995;"Indiara";"Goiás";"CENTRO OESTE";15213
521000;"Inhumas";"Goiás";"CENTRO OESTE";52311
521010;"Ipameri";"Goiás";"CENTRO OESTE";26747
521015;"Ipiranga de Goiás";"Goiás";"CENTRO OESTE";2948
521020;"Iporá";"Goiás";"CENTRO OESTE";32242
521030;"Israelândia";"Goiás";"CENTRO OESTE";2910
521040;"Itaberaí";"Goiás";"CENTRO OESTE";40872
521056;"Itaguari";"Goiás";"CENTRO OESTE";4730
521060;"Itaguaru";"Goiás";"CENTRO OESTE";5456
521080;"Itajá";"Goiás";"CENTRO OESTE";4876
521090;"Itapaci";"Goiás";"CENTRO OESTE";21691
521100;"Itapirapuã";"Goiás";"CENTRO OESTE";6312
521120;"Itapuranga";"Goiás";"CENTRO OESTE";26586
521130;"Itarumã";"Goiás";"CENTRO OESTE";6998
521140;"Itauçu";"Goiás";"CENTRO OESTE";9019
521150;"Itumbiara";"Goiás";"CENTRO OESTE";102513
521160;"Ivolândia";"Goiás";"CENTRO OESTE";2554
521170;"Jandaia";"Goiás";"CENTRO OESTE";6254
521180;"Jaraguá";"Goiás";"CENTRO OESTE";48216
521190;"Jataí";"Goiás";"CENTRO OESTE";98128
521200;"Jaupaci";"Goiás";"CENTRO OESTE";3004
521205;"Jesúpolis";"Goiás";"CENTRO OESTE";2476
521210;"Joviânia";"Goiás";"CENTRO OESTE";7468
521220;"Jussara";"Goiás";"CENTRO OESTE";19239
521225;"Lagoa Santa";"Goiás";"CENTRO OESTE";1490
521230;"Leopoldo de Bulhões";"Goiás";"CENTRO OESTE";7773
521250;"Luziânia";"Goiás";"CENTRO OESTE";199615
521260;"Mairipotaba";"Goiás";"CENTRO OESTE";2432
521270;"Mambaí";"Goiás";"CENTRO OESTE";8271
521280;"Mara Rosa";"Goiás";"CENTRO OESTE";10228
521290;"Marzagão";"Goiás";"CENTRO OESTE";2226
521295;"Matrinchã";"Goiás";"CENTRO OESTE";4490
521300;"Maurilândia";"Goiás";"CENTRO OESTE";13379
521305;"Mimoso de Goiás";"Goiás";"CENTRO OESTE";2702
521308;"Minaçu";"Goiás";"CENTRO OESTE";30696
521310;"Mineiros";"Goiás";"CENTRO OESTE";62750
521340;"Moiporá";"Goiás";"CENTRO OESTE";1666
521350;"Monte Alegre de Goiás";"Goiás";"CENTRO OESTE";8464
521370;"Montes Claros de Goiás";"Goiás";"CENTRO OESTE";8236
521375;"Montividiu";"Goiás";"CENTRO OESTE";12566
521377;"Montividiu do Norte";"Goiás";"CENTRO OESTE";4447
521380;"Morrinhos";"Goiás";"CENTRO OESTE";45382
521385;"Morro Agudo de Goiás";"Goiás";"CENTRO OESTE";2351
521390;"Mossâmedes";"Goiás";"CENTRO OESTE";4700
521400;"Mozarlândia";"Goiás";"CENTRO OESTE";15125
521405;"Mundo Novo";"Goiás";"CENTRO OESTE";5661
521410;"Mutunópolis";"Goiás";"CENTRO OESTE";3906
521440;"Nazário";"Goiás";"CENTRO OESTE";8850
521450;"Nerópolis";"Goiás";"CENTRO OESTE";28271
521460;"Niquelândia";"Goiás";"CENTRO OESTE";45913
521470;"Nova América";"Goiás";"CENTRO OESTE";2373
521480;"Nova Aurora";"Goiás";"CENTRO OESTE";2206
521483;"Nova Crixás";"Goiás";"CENTRO OESTE";12810
521486;"Nova Glória";"Goiás";"CENTRO OESTE";8521
521487;"Nova Iguaçu de Goiás";"Goiás";"CENTRO OESTE";2961
521490;"Nova Roma";"Goiás";"CENTRO OESTE";3437
521500;"Nova Veneza";"Goiás";"CENTRO OESTE";9389
521520;"Novo Brasil";"Goiás";"CENTRO OESTE";3242
521523;"Novo Gama";"Goiás";"CENTRO OESTE";110096
521525;"Novo Planalto";"Goiás";"CENTRO OESTE";4387
521530;"Orizona";"Goiás";"CENTRO OESTE";15472
521540;"Ouro Verde de Goiás";"Goiás";"CENTRO OESTE";3971
521550;"Ouvidor";"Goiás";"CENTRO OESTE";6340
521560;"Padre Bernardo";"Goiás";"CENTRO OESTE";32148
521565;"Palestina de Goiás";"Goiás";"CENTRO OESTE";3514
521570;"Palmeiras de Goiás";"Goiás";"CENTRO OESTE";27304
521580;"Palmelo";"Goiás";"CENTRO OESTE";2424
521590;"Palminópolis";"Goiás";"CENTRO OESTE";3667
